Pair,Ticker,Outright,LookThrough,Sector,SuperSector,Industry,Return,SuperSectorIndex,SuperSectorIndexReturn
JR22,HL/ LN Equity,-20.9,0,Financial Services,Financial Services,Financials,2.831595,SXFP Index,-0.1056954
JR22,HSBA LN Equity,0,-1.1,Banks,Banks,Financials,-0.7858546,SX7P Index,-0.6109482
JR22,IAG LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-0.8494435,SXTP Index,0.5615551
JR22,IHG LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,0.5275375,SXTP Index,0.5615551
JR22,III LN Equity,0,-0.1,Financial Services,Financial Services,Financials,0.1966354,SXFP Index,-0.1056954
JR22,IMB LN Equity,0,-0.2,Tobacco,Personal & Household Goods,Consumer Goods,-0.3772291,SXQP Index,0.5819758
JR22,INF LN Equity,0,-0.1,Media,Media,Consumer Services,1.120114,SXMP Index,0.9075618
JR22,ITRK LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,0.533049,SXNP Index,1.163616
JR22,JMAT LN Equity,0,-0.1,Chemicals,Chemicals,Basic Materials,-0.5289533,SX4P Index,0.7524279
JR22,LAND LN Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,0.2308742,SX86P Index,0.4804201
JR22,LGEN LN Equity,0,-0.1,Life Insurance,Insurance,Financials,0.07510327,SXIP Index,0.0144087
JR22,LLOY LN Equity,0,-0.3,Banks,Banks,Financials,-0.6990785,SX7P Index,-0.6109482
JR22,LSE LN Equity,0,-0.1,Financial Services,Financial Services,Financials,0,SXFP Index,-0.1056954
JR22,MNDI LN Equity,0,-0.1,Forestry & Paper,Basic Resources,Basic Materials,0.1456311,SXPP Index,-0.2781055
JR22,MRO LN Equity,0,-0.1,Construction & Materials,Construction & Materials,Industrials,0,SXOP Index,0.4328029
JR22,NG/ LN Equity,0,-0.2,"Gas, Water & Multiutilities",Utilities,Utilities,-1.843743,SX6P Index,-0.4399267
JR22,NXG LN Equity,46.3,0,Financial Services,Financial Services,Financials,0.7912958,SXFP Index,-0.1056954
JR22,NXT LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,1.287263,SXRP Index,0.6251879
JR22,PPB ID Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,0.5841742,SXTP Index,0.5615551
JR22,PRU LN Equity,0,-0.3,Life Insurance,Insurance,Financials,-1.256983,SXIP Index,0.0144087
JR22,PSN LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.8484849,SXQP Index,0.5819758
JR22,PSON LN Equity,0,-0.1,Media,Media,Consumer Services,1.770507,SXMP Index,0.9075618
JR22,RB/ LN Equity,0,-0.3,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.2510198,SXQP Index,0.5819758
JR22,RBS LN Equity,0,-0.1,Banks,Banks,Financials,-2.277267,SX7P Index,-0.6109482
JR22,RDSA LN Equity,0,-0.9,Oil & Gas Producers,Oil & Gas,Oil & Gas,1.125915,SXEP Index,1.379135
JR22,RDSB LN Equity,0,-0.8,Oil & Gas Producers,Oil & Gas,Oil & Gas,0.8889695,SXEP Index,1.379135
JR22,REL LN Equity,0,-0.1,Media,Media,Consumer Services,-0.2416918,SXMP Index,0.9075618
JR22,RIO LN Equity,0,-0.4,Mining,Basic Resources,Basic Materials,-0.3604903,SXPP Index,-0.2781055
JR22,RR/ LN Equity,0,-0.1,Aerospace & Defense,Industrial Goods & Services,Industrials,0.505459,SXNP Index,1.163616
JR22,RSA LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,-0.3970678,SXIP Index,0.0144087
JR22,SDR LN Equity,-44.2,0,Financial Services,Financial Services,Financials,-0.7343941,SXFP Index,-0.1056954
JR22,SGE LN Equity,0,-0.1,Software & Computer Services,Technology,Technology,1.689958,SX8P Index,1.215296
JR22,SGRO LN Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,0.8316008,SX86P Index,0.4804201
JR22,SHP LN Equity,0,-0.3,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.1630182,SXDP Index,0.646873
JR22,SKG ID Equity,0,-0.1,General Industrials,Industrial Goods & Services,Industrials,0.9631728,SXNP Index,1.163616
JR22,SKY LN Equity,0,-0.1,Media,Media,Consumer Services,2.247191,SXMP Index,0.9075618
JR22,SLA LN Equity,0,-0.1,Financial Services,Financial Services,Financials,-1.03125,SXFP Index,-0.1056954
JR22,SMIN LN Equity,0,-0.1,General Industrials,Industrial Goods & Services,Industrials,1.305862,SXNP Index,1.163616
JR22,SMT LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.9310987,SXFP Index,-0.1056954
JR22,SN/ LN Equity,0,-0.1,Health Care Equipment & Services,Health Care,Health Care,0.7150922,SXDP Index,0.646873
JR22,SSE LN Equity,0,-0.1,Electricity,Utilities,Utilities,-1.363473,SX6P Index,-0.4399267
JR22,STAN LN Equity,0,-0.1,Banks,Banks,Financials,-0.8461208,SX7P Index,-0.6109482
JR22,TCAP LN Equity,44.1,0,Financial Services,Financial Services,Financials,-35.91147,SXFP Index,-0.1056954
JR22,TSCO LN Equity,0,-0.2,Food & Drug Retailers,Retail,Consumer Services,-2.00077,SXRP Index,0.6251879
JR22,TUI LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,0.6828979,SXTP Index,0.5615551
JR22,ULVR LN Equity,0,-0.4,Personal Goods,Personal & Household Goods,Consumer Goods,-0.225841,SXQP Index,0.5819758
JR22,VOD LN Equity,0,-0.4,Mobile Telecommunications,Telecommunications,Telecommunications,-0.5681818,SXKP Index,-0.4873369
JR22,WPP LN Equity,0,-0.1,Media,Media,Consumer Services,1.445684,SXMP Index,0.9075618
JR22,WTB LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-0.1494024,SXTP Index,0.5615551
JR28,AAL LN Equity,0,-0.4,Mining,Basic Resources,Basic Materials,-0.8402394,SXPP Index,-0.2781055
JR28,ABF LN Equity,0,-0.2,Food Producers,Food & Beverage,Consumer Goods,-0.03982477,SX3P Index,0.2192515
JR28,ADM LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,0.9303562,SXIP Index,0.0144087
JR28,AHT LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,1.125054,SXNP Index,1.163616
JR28,ANTO LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,-0.6762295,SXPP Index,-0.2781055
JR28,AV/ LN Equity,-9.7,-0.5,Life Insurance,Insurance,Financials,-0.1203369,SXIP Index,0.0144087
JR28,AZN LN Equity,0,-1.6,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.4947669,SXDP Index,0.646873
JR28,BA/ LN Equity,0,-0.5,Aerospace & Defense,Industrial Goods & Services,Industrials,0.496124,SXNP Index,1.163616
JR28,BARC LN Equity,0,-0.8,Banks,Banks,Financials,-1.0086,SX7P Index,-0.6109482
JR28,BATS LN Equity,0,-2.1,Tobacco,Personal & Household Goods,Consumer Goods,-0.70716,SXQP Index,0.5819758
JR28,BDEV LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.2272258,SXQP Index,0.5819758
JR28,BKG LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.1397429,SXQP Index,0.5819758
JR28,BLND LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,-0.3623188,SX86P Index,0.4804201
JR28,BLT LN Equity,0,-0.9,Mining,Basic Resources,Basic Materials,-0.03512469,SXPP Index,-0.2781055
JR28,BNZL LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,-0.04361099,SXNP Index,1.163616
JR28,BP/ LN Equity,0,-2.7,Oil & Gas Producers,Oil & Gas,Oil & Gas,0.8381799,SXEP Index,1.379135
JR28,BRBY LN Equity,0,-0.2,Personal Goods,Personal & Household Goods,Consumer Goods,1.448576,SXQP Index,0.5819758
JR28,BT/A LN Equity,0,-0.4,Fixed Line Telecommunications,Telecommunications,Telecommunications,-2.151926,SXKP Index,-0.4873369
JR28,CCH LN Equity,0,-0.1,Beverages,Food & Beverage,Consumer Goods,2.881291,SX3P Index,0.2192515
JR28,CCL LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.6993007,SXTP Index,0.5615551
JR28,CNA LN Equity,0,-0.2,"Gas, Water & Multiutilities",Utilities,Utilities,-0.3666361,SX6P Index,-0.4399267
JR28,CPG LN Equity,0,-0.6,Travel & Leisure,Travel & Leisure,Consumer Services,0.6293266,SXTP Index,0.5615551
JR28,CRDA LN Equity,0,-0.1,Chemicals,Chemicals,Basic Materials,0.3280705,SX4P Index,0.7524279
JR28,CRH ID Equity,0,-0.5,Construction & Materials,Construction & Materials,Industrials,-0.228385,SXOP Index,0.4328029
JR28,DCC LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,0.2177068,SXNP Index,1.163616
JR28,DGE LN Equity,0,-1.6,Beverages,Food & Beverage,Consumer Goods,0.856414,SX3P Index,0.2192515
JR28,DLG LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,0.179265,SXIP Index,0.0144087
JR28,EVR LN Equity,0,-0.1,Industrial Metals & Mining,Basic Resources,Basic Materials,0.9181331,SXPP Index,-0.2781055
JR28,EXPN LN Equity,0,-0.4,Support Services,Industrial Goods & Services,Industrials,0.7865758,SXNP Index,1.163616
JR28,EZJ LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-1.165644,SXTP Index,0.5615551
JR28,FERG LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,1.016227,SXNP Index,1.163616
JR28,FRES LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,-0.7870573,SXPP Index,-0.2781055
JR28,GLEN LN Equity,0,-1,Mining,Basic Resources,Basic Materials,-2.475764,SXPP Index,-0.2781055
JR28,GSK LN Equity,0,-1.8,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.708489,SXDP Index,0.646873
JR28,GVC LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,2.827521,SXTP Index,0.5615551
JR28,HL/ LN Equity,0,-0.1,Financial Services,Financial Services,Financials,2.831595,SXFP Index,-0.1056954
JR28,HLMA LN Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,1.568335,SXNP Index,1.163616
JR28,HSBA LN Equity,0,-3.4,Banks,Banks,Financials,-0.7858546,SX7P Index,-0.6109482
JR28,IAG LN Equity,0,-0.3,Travel & Leisure,Travel & Leisure,Consumer Services,-0.8494435,SXTP Index,0.5615551
JR28,IHG LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.5275375,SXTP Index,0.5615551
JR28,III LN Equity,0,-0.2,Financial Services,Financial Services,Financials,0.1966354,SXFP Index,-0.1056954
JR28,IMB LN Equity,0,-0.6,Tobacco,Personal & Household Goods,Consumer Goods,-0.3772291,SXQP Index,0.5819758
JR28,INF LN Equity,0,-0.3,Media,Media,Consumer Services,1.120114,SXMP Index,0.9075618
JR28,ITRK LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,0.533049,SXNP Index,1.163616
JR28,ITV LN Equity,0,-0.2,Media,Media,Consumer Services,0.4744627,SXMP Index,0.9075618
JR28,JE/ LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,0.8571429,SXRP Index,0.6251879
JR28,JMAT LN Equity,0,-0.2,Chemicals,Chemicals,Basic Materials,-0.5289533,SX4P Index,0.7524279
JR28,KGF LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,1.038874,SXRP Index,0.6251879
JR28,LAND LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,0.2308742,SX86P Index,0.4804201
JR28,LGEN LN Equity,-50.4,-0.4,Life Insurance,Insurance,Financials,0.07510327,SXIP Index,0.0144087
JR28,LLOY LN Equity,0,-1.1,Banks,Banks,Financials,-0.6990785,SX7P Index,-0.6109482
JR28,LSE LN Equity,0,-0.3,Financial Services,Financial Services,Financials,0,SXFP Index,-0.1056954
JR28,MCRO LN Equity,0,-0.1,Software & Computer Services,Technology,Technology,1.597818,SX8P Index,1.215296
JR28,MKS LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,-0.4482869,SXRP Index,0.6251879
JR28,MNDI LN Equity,0,-0.2,Forestry & Paper,Basic Resources,Basic Materials,0.1456311,SXPP Index,-0.2781055
JR28,MRO LN Equity,0,-0.2,Construction & Materials,Construction & Materials,Industrials,0,SXOP Index,0.4328029
JR28,MRW LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,0.4315418,SXRP Index,0.6251879
JR28,NG/ LN Equity,0,-0.7,"Gas, Water & Multiutilities",Utilities,Utilities,-1.843743,SX6P Index,-0.4399267
JR28,NMC LN Equity,0,-0.1,Health Care Equipment & Services,Health Care,Health Care,1.867572,SXDP Index,0.646873
JR28,NXT LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,1.287263,SXRP Index,0.6251879
JR28,OCDO LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,9.045971,SXRP Index,0.6251879
JR28,PPB ID Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.5841742,SXTP Index,0.5615551
JR28,PRU LN Equity,0,-1.1,Life Insurance,Insurance,Financials,-1.256983,SXIP Index,0.0144087
JR28,PSN LN Equity,0,-0.2,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.8484849,SXQP Index,0.5819758
JR28,PSON LN Equity,0,-0.2,Media,Media,Consumer Services,1.770507,SXMP Index,0.9075618
JR28,RB/ LN Equity,0,-0.9,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.2510198,SXQP Index,0.5819758
JR28,RBS LN Equity,0,-0.3,Banks,Banks,Financials,-2.277267,SX7P Index,-0.6109482
JR28,RDSA LN Equity,0,-2.9,Oil & Gas Producers,Oil & Gas,Oil & Gas,1.125915,SXEP Index,1.379135
JR28,RDSB LN Equity,0,-2.5,Oil & Gas Producers,Oil & Gas,Oil & Gas,0.8889695,SXEP Index,1.379135
JR28,REL LN Equity,0,-0.4,Media,Media,Consumer Services,-0.2416918,SXMP Index,0.9075618
JR28,RIO LN Equity,0,-1.2,Mining,Basic Resources,Basic Materials,-0.3604903,SXPP Index,-0.2781055
JR28,RMG LN Equity,0,-0.1,Industrial Transportation,Industrial Goods & Services,Industrials,0.1849188,SXNP Index,1.163616
JR28,RMV LN Equity,0,-0.1,Media,Media,Consumer Services,0.2766798,SXMP Index,0.9075618
JR28,RR/ LN Equity,0,-0.4,Aerospace & Defense,Industrial Goods & Services,Industrials,0.505459,SXNP Index,1.163616
JR28,RRS LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,-1.419176,SXPP Index,-0.2781055
JR28,RSA LN Equity,0,-0.2,Nonlife Insurance,Insurance,Financials,-0.3970678,SXIP Index,0.0144087
JR28,RTO LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,1.109489,SXNP Index,1.163616
JR28,SBRY LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,0.0911577,SXRP Index,0.6251879
JR28,SDR LN Equity,0,-0.1,Financial Services,Financial Services,Financials,-0.7343941,SXFP Index,-0.1056954
JR28,SGE LN Equity,0,-0.2,Software & Computer Services,Technology,Technology,1.689958,SX8P Index,1.215296
JR28,SGRO LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,0.8316008,SX86P Index,0.4804201
JR28,SHP LN Equity,0,-0.9,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.1630182,SXDP Index,0.646873
JR28,SKG ID Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,0.9631728,SXNP Index,1.163616
JR28,SKY LN Equity,0,-0.4,Media,Media,Consumer Services,2.247191,SXMP Index,0.9075618
JR28,SLA LN Equity,107.3,-0.2,Financial Services,Financial Services,Financials,-1.03125,SXFP Index,-0.1056954
JR28,SMDS LN Equity,0,-0.1,General Industrials,Industrial Goods & Services,Industrials,2.850291,SXNP Index,1.163616
JR28,SMIN LN Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,1.305862,SXNP Index,1.163616
JR28,SMT LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.9310987,SXFP Index,-0.1056954
JR28,SN/ LN Equity,0,-0.3,Health Care Equipment & Services,Health Care,Health Care,0.7150922,SXDP Index,0.646873
JR28,SSE LN Equity,0,-0.3,Electricity,Utilities,Utilities,-1.363473,SX6P Index,-0.4399267
JR28,STAN LN Equity,0,-0.5,Banks,Banks,Financials,-0.8461208,SX7P Index,-0.6109482
JR28,STJ LN Equity,0,-0.1,Life Insurance,Insurance,Financials,-0.2532714,SXIP Index,0.0144087
JR28,SVT LN Equity,0,-0.1,"Gas, Water & Multiutilities",Utilities,Utilities,-3.644533,SX6P Index,-0.4399267
JR28,TSCO LN Equity,0,-0.6,Food & Drug Retailers,Retail,Consumer Services,-2.00077,SXRP Index,0.6251879
JR28,TUI LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.6828979,SXTP Index,0.5615551
JR28,TW/ LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.5203816,SXQP Index,0.5819758
JR28,ULVR LN Equity,0,-1.2,Personal Goods,Personal & Household Goods,Consumer Goods,-0.225841,SXQP Index,0.5819758
JR28,UU/ LN Equity,0,-0.1,"Gas, Water & Multiutilities",Utilities,Utilities,-4.044885,SX6P Index,-0.4399267
JR28,VOD LN Equity,0,-1.2,Mobile Telecommunications,Telecommunications,Telecommunications,-0.5681818,SXKP Index,-0.4873369
JR28,WPP LN Equity,0,-0.4,Media,Media,Consumer Services,1.445684,SXMP Index,0.9075618
JR28,WTB LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,-0.1494024,SXTP Index,0.5615551
JR32,ABI BB Equity,0,-0.8,Beverages,Food & Beverage,Consumer Goods,-0.2367264,SX3P Index,0.2192515
JR32,ABN NA Equity,145.2,0,Banks,Banks,Financials,-0.5427408,SX7P Index,-0.6109482
JR32,AD NA Equity,0,-0.3,Food & Drug Retailers,Retail,Consumer Services,1.219221,SXRP Index,0.6251879
JR32,ADS GR Equity,0,-0.4,Personal Goods,Personal & Household Goods,Consumer Goods,1.456844,SXQP Index,0.5819758
JR32,AI FP Equity,0,-0.5,Chemicals,Chemicals,Basic Materials,1.051188,SX4P Index,0.7524279
JR32,AIR FP Equity,0,-0.7,Aerospace & Defense,Industrial Goods & Services,Industrials,3.963783,SXNP Index,1.163616
JR32,ALV GR Equity,0,-0.9,Nonlife Insurance,Insurance,Financials,0.1654533,SXIP Index,0.0144087
JR32,ASML NA Equity,0,-0.8,Technology Hardware & Equipment,Technology,Technology,1.007109,SX8P Index,1.215296
JR32,BAS GR Equity,0,-0.9,Chemicals,Chemicals,Basic Materials,0.4474543,SX4P Index,0.7524279
JR32,BAYN GR Equity,0,-1,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.4242681,SXDP Index,0.646873
JR32,BBVA SM Equity,0,-0.5,Banks,Banks,Financials,-2.449749,SX7P Index,-0.6109482
JR32,BMW GR Equity,0,-0.3,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.1122474,SXAP Index,0.498554
JR32,BN FP Equity,0,-0.5,Food Producers,Food & Beverage,Consumer Goods,0,SX3P Index,0.2192515
JR32,BNP FP Equity,0,-0.7,Banks,Banks,Financials,-0.9274717,SX7P Index,-0.6109482
JR32,CRH ID Equity,0,-0.3,Construction & Materials,Construction & Materials,Industrials,-0.228385,SXOP Index,0.4328029
JR32,CS FP Equity,0,-0.5,Nonlife Insurance,Insurance,Financials,-0.8689526,SXIP Index,0.0144087
JR32,DAI GR Equity,0,-0.6,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0,SXAP Index,0.498554
JR32,DBK GR Equity,0,-0.2,Banks,Banks,Financials,-0.593229,SX7P Index,-0.6109482
JR32,DG FP Equity,0,-0.5,Construction & Materials,Construction & Materials,Industrials,0.6569685,SXOP Index,0.4328029
JR32,DPW GR Equity,0,-0.3,Industrial Transportation,Industrial Goods & Services,Industrials,2.045944,SXNP Index,1.163616
JR32,DTE GR Equity,0,-0.5,Mobile Telecommunications,Telecommunications,Telecommunications,0.1444043,SXKP Index,-0.4873369
JR32,EI FP Equity,0,-0.3,Health Care Equipment & Services,Health Care,Health Care,0.9064689,SXDP Index,0.646873
JR32,ENEL IM Equity,0,-0.4,Electricity,Utilities,Utilities,-0.1442407,SX6P Index,-0.4399267
JR32,ENGI FP Equity,0,-0.3,"Gas, Water & Multiutilities",Utilities,Utilities,-0.07401925,SX6P Index,-0.4399267
JR32,ENI IM Equity,0,-0.5,Oil & Gas Producers,Oil & Gas,Oil & Gas,1.311596,SXEP Index,1.379135
JR32,EOAN GR Equity,0,-0.2,"Gas, Water & Multiutilities",Utilities,Utilities,-0.5942623,SX6P Index,-0.4399267
JR32,FP FP Equity,0,-1.6,Oil & Gas Producers,Oil & Gas,Oil & Gas,1.148148,SXEP Index,1.379135
JR32,FRE GR Equity,0,-0.3,Health Care Equipment & Services,Health Care,Health Care,-0.754717,SXDP Index,0.646873
JR32,GLE FP Equity,0,-0.3,Banks,Banks,Financials,-0.8132285,SX7P Index,-0.6109482
JR32,HSBA LN Equity,-98.4,0,Banks,Banks,Financials,-0.7858546,SX7P Index,-0.6109482
JR32,IBE SM Equity,0,-0.4,Electricity,Utilities,Utilities,-0.3558719,SX6P Index,-0.4399267
JR32,INGA NA Equity,0,-0.5,Banks,Banks,Financials,-0.3803487,SX7P Index,-0.6109482
JR32,ISP IM Equity,0,-0.4,Banks,Banks,Financials,-1.597506,SX7P Index,-0.6109482
JR32,ITX SM Equity,0,-0.4,General Retailers,Retail,Consumer Services,-0.0999001,SXRP Index,0.6251879
JR32,KBC BB Equity,-20.1,0,Banks,Banks,Financials,-0.6612564,SX7P Index,-0.6109482
JR32,MC FP Equity,0,-0.9,Personal Goods,Personal & Household Goods,Consumer Goods,1.03377,SXQP Index,0.5819758
JR32,MUV2 GR Equity,0,-0.3,Nonlife Insurance,Insurance,Financials,0.4052959,SXIP Index,0.0144087
JR32,NOKIA FH Equity,0,-0.3,Technology Hardware & Equipment,Technology,Technology,1.977401,SX8P Index,1.215296
JR32,OR FP Equity,0,-0.6,Personal Goods,Personal & Household Goods,Consumer Goods,0.8244423,SXQP Index,0.5819758
JR32,ORA FP Equity,0,-0.3,Fixed Line Telecommunications,Telecommunications,Telecommunications,-0.8727761,SXKP Index,-0.4873369
JR32,PHIA NA Equity,0,-0.4,Health Care Equipment & Services,Health Care,Health Care,0.3218884,SXDP Index,0.646873
JR32,SAF FP Equity,0,-0.4,Aerospace & Defense,Industrial Goods & Services,Industrials,1.019913,SXNP Index,1.163616
JR32,SAN FP Equity,0,-0.9,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.09782001,SXDP Index,0.646873
JR32,SAN SM Equity,0,-0.8,Banks,Banks,Financials,-1.041667,SX7P Index,-0.6109482
JR32,SAP GR Equity,0,-1.2,Software & Computer Services,Technology,Technology,0.2561576,SX8P Index,1.215296
JR32,SGO FP Equity,0,-0.2,Construction & Materials,Construction & Materials,Industrials,-0.3278688,SXOP Index,0.4328029
